artist_name,track_name,track_id,popularity,year,genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Eighteen Visions,Russian Roulette with a Trigger Happy Manic Depressive,1epDgEJIwEqBJiY9iCFgaI,7,2001,metalcore,0.115,0.982,2,-5.392,1,0.118,2.57e-06,0.301,0.34,0.125,172.543,193640,3
Daniel Barenboim,"Violin Concerto in A Minor, BWV 1041 (1986 Digital Remaster): I. [Allegro]",41aN7zJsiqvCjBdwoEHgWq,3,2003,piano,0.308,0.321,9,-12.299,0,0.063,0.943,0.314,0.0591,0.603,173.019,252707,4
Seba,Wakeup Call,5ieguW6m1FBG4T7iB1IrVL,2,2006,drum-and-bass,0.439,0.983,7,-5.786,1,0.0606,0.064,0.688,0.209,0.48,119.9,317493,5
Mag Lam,不如憎你,14MkTz9o9W3CYxx6PAFYzM,32,2021,cantopop,0.463,0.471,6,-7.614,1,0.0742,0.647,0.0,0.19,0.567,139.595,245307,4
Shade k,Punched - Original Mix,6OiOWEJG7OsM02w3phs0Cb,0,2017,breakbeat,0.768,0.884,7,-5.49,1,0.0731,6.37e-05,0.175,0.355,0.77,132.002,215137,4
Paul Williams,Anywhere Is Home,3MPDNgZ4lXJB6RzR6tNlX0,20,2010,gospel,0.554,0.62,0,-4.541,1,0.0328,0.517,0.000123,0.311,0.654,138.116,182400,4
Teebee,Lost,2WGJwRtJ4m5kP9rQeuC5og,1,2006,drum-and-bass,0.613,0.96,7,-3.309,1,0.125,0.00477,0.892,0.066,0.515,171.991,368107,4
Joss Stone,Fell In Love With A Boy,6BOHQeYRHWUVy0Gcgj5iBJ,48,2003,soul,0.679,0.713,3,-5.479,0,0.219,0.156,0.0,0.188,0.778,84.968,218720,4
Grant Green,Cease The Bombing - Remastered,6OtHp2Bw5FfM1nYHvgtknH,6,2005,guitar,0.704,0.33,5,-14.998,1,0.0406,0.944,0.879,0.079,0.623,124.366,530827,4
she,Come See Me,3YPUtUQZ06jWyIgIV8drdu,17,2013,swedish,0.653,0.793,1,-6.837,1,0.0322,0.000814,0.00211,0.157,0.15,128.03,221638,4
Alexander Eder,Your Man,1RVB20F5se6An7ZTBI9ezA,42,2020,german,0.661,0.768,6,-3.561,1,0.0236,0.168,2.08e-05,0.0637,0.955,100.98,210813,4
Little Feat,Brickyard Blues (Play Something Sweet) - From Session for Feats Don't...,2WrrdEwqTEIPeR38RObVOv,17,2014,blues,0.746,0.396,7,-11.944,1,0.0504,0.306,0.0,0.111,0.964,115.957,181400,4
Drew Holcomb & The Neighbors,Fire And Dynamite,6y5Y11726SHrs5Uc30n5pB,19,2011,acoustic,0.331,0.7,9,-7.266,1,0.0379,0.00347,6.13e-06,0.0839,0.225,149.945,251733,4
Drew Holcomb & The Neighbors,Rhythm of the Clock,4gaQfGi7R7DbqVzr9B8VKt,5,2008,acoustic,0.522,0.846,7,-5.207,1,0.0323,0.0163,3.57e-06,0.0971,0.457,135.045,238947,4
Axel Karakasis,Dirty Cash,6RrEYodeN4mQsU4jDH7mUa,0,2010,techno,0.797,0.807,10,-9.057,0,0.053,0.0731,0.903,0.0846,0.211,127.996,456563,4
Nelly Omar,Los Dos,63liKc2v7scmgFJKMRDdkn,0,2013,tango,0.407,0.415,3,-6.564,0,0.0777,0.994,0.0899,0.357,0.506,71.634,162547,5
Andrew Lloyd Webber,Pie jesu,7lIVwHTx4JVpPrHz5oxs7c,3,2014,show-tunes,0.206,0.17,8,-18.356,1,0.0342,0.91,0.168,0.11,0.0963,80.546,167960,1
Granular,Pink Noise - LP 2 khz res,6b9nCes8lD4btHPleSSktp,43,2017,sleep,0.0,0.17,5,-27.045,1,0.0,0.255,0.196,0.127,0.0,0.0,205119,0
Mike Posner,I Took A Pill In Ibiza,3CCyVdprlcXui4ZwMw1hNS,48,2016,dance,0.637,0.318,10,-10.07,1,0.0716,0.622,1.58e-06,0.125,0.383,74.11,280800,4
Captain & Tennille,Muskrat Love,4XOlbmnsxZ2EyiRFjGZ4cm,16,2013,disco,0.37,0.357,9,-12.728,1,0.0576,0.927,0.00141,0.126,0.173,204.674,226013,4
Kerri Chandler,Come Home - Drum & Bass Raw Shit,48jreLkTH80DmQqEWfq5C2,3,2010,deep-house,0.81,0.492,10,-11.889,0,0.138,0.00347,0.959,0.0752,0.759,124.087,294309,4
Rainer Maria,Bottle,3OSQMcHfJkthQM9mYRjEn6,3,2006,emo,0.419,0.903,8,-2.378,1,0.11,0.259,1.33e-06,0.12,0.684,153.129,146453,4
2econd Class Citizen,Follow U feat. Graciellita,7jD3DuM52qVeLPCVdhrObT,2,2015,trip-hop,0.542,0.547,9,-12.83,1,0.0291,0.0905,0.954,0.0965,0.197,137.03,214997,3
Skinlab,Scapegoat - Live 4/20,48iKPsjLrwUapqsdl3jEWm,0,2004,groove,0.33,0.968,10,-8.668,1,0.101,0.0118,0.000686,0.383,0.0807,125.699,188880,4
Samba Brazilian Batucada Band,Macunaima,2yWw76mYDO7r9ilSeHkaeI,2,2014,samba,0.608,0.895,7,-6.752,1,0.0701,0.874,0.00272,0.12,0.948,124.863,252813,4
The Classic Crime,RAGEBOI,2viX7l6CowFt3aydU8eH8a,34,2023,alt-rock,0.522,0.976,10,-3.849,0,0.0704,8.05e-05,0.00233,0.479,0.577,129.93,68927,4
The Academy Is...,After the Last Midtown Show,4PipqPw82gjhX2RkevIzo8,28,2008,emo,0.473,0.569,9,-5.496,1,0.0262,0.000532,1.2e-05,0.106,0.158,85.992,312827,4
Multani,Madira,76IijT19KtStPt9ij4nNk5,32,2020,indian,0.542,0.575,9,-11.764,1,0.0808,0.129,0.687,0.272,0.0747,170.135,79831,4
Hal Cruttenden,I'm a Bad Father,0KWvqF3RstHou62lwBL1qe,2,2023,comedy,0.61,0.524,2,-13.061,1,0.92,0.861,0.0,0.507,0.552,74.813,115436,3
Smoke Or Fire,Cryin' Shame,3oczFR9hgOjpBZSfJDSRDi,8,2005,emo,0.454,0.372,7,-7.466,1,0.0275,0.0151,0.000171,0.153,0.27,113.025,164973,4
The Wrecks,Rich Girl,2Df77TtqaNHKGSGlfIxE4J,34,2021,alt-rock,0.597,0.856,2,-3.978,0,0.0342,0.0702,0.0,0.0694,0.923,87.501,148286,4
Belphegor,Sanctus Perversum,4V9D9gndjuep6fYzpozGRQ,18,2006,black-metal,0.377,0.972,0,-2.256,0,0.0948,2.39e-06,0.875,0.352,0.163,110.971,302524,4
Tony MacAlpine,Just Perfect,3VoybnFM0DEEaJmbooBUOG,8,2000,guitar,0.574,0.672,0,-11.249,1,0.0454,0.00959,0.366,0.366,0.814,122.699,305947,4
The Swellers,Fire Away,0pvwzuSULbqu3zytqwpTfp,22,2009,emo,0.389,0.952,9,-2.84,1,0.0652,1.88e-05,0.00681,0.0926,0.337,159.942,232107,3
Claire Lynch,Great Day In The Mornin',0q6AC67yMzydEJHbbhORRi,8,2009,gospel,0.51,0.531,7,-7.195,1,0.0368,0.673,0.00101,0.0961,0.86,173.661,172000,4
Sonny Fodera,Push Them Away,0teLsA3mEkVBdQIZ2W1Y1P,6,2019,groove,0.77,0.573,4,-7.917,0,0.0492,0.166,0.0,0.094,0.497,125.988,239524,4
Wintersun,Death and the Healing,6EAsLKCDMQV3BRRb9OdaMJ,37,2004,death-metal,0.362,0.742,5,-6.99,0,0.0321,4.44e-06,0.809,0.37,0.351,134.883,432987,3
Adam Nickey,Callista - Original Mix,4JI9JabOK0yuX3dqVMPVt3,7,2009,progressive-house,0.389,0.988,7,-6.98,1,0.0601,0.00544,0.00535,0.671,0.181,136.985,493505,4
Robbins Island Music Group,Sting's Fields of Gold,2dClbfPUL7YCu0PBshQ8ZO,6,2013,sleep,0.469,0.146,2,-19.297,1,0.05,0.993,0.913,0.0935,0.108,111.317,251893,4
Case,Betcha Don't Know Y,36rp4tlEj1cxxla9Xe2ELO,13,2009,soul,0.716,0.448,1,-7.203,1,0.0471,0.608,3.28e-06,0.0604,0.559,133.986,299213,4
Sly & Robbie,Dirty Flirty,0abMD2VOnpUUjqfYcLNO8V,11,2012,dub,0.559,0.391,7,-11.89,1,0.0902,0.0202,0.842,0.127,0.374,84.902,243947,4
DJ Khaled,LET IT GO (feat. Justin Bieber & 21 Savage),1cEhrSF6EylAEqdhUGuNpX,62,2021,hip-hop,0.877,0.444,8,-7.547,1,0.172,0.24,0.0,0.169,0.658,129.06,165527,4
Counterparts,Paradise and Plague,22JRnh2f6cfT7JYa43yMhk,38,2019,hardcore,0.527,0.973,2,-3.318,0,0.0855,0.000483,0.0,0.114,0.236,130.06,173068,3
Mehdi,Sacred Gathering,2HVkIZaW3kiTkek4wB1GHd,17,2008,new-age,0.638,0.634,11,-10.459,1,0.036,0.722,0.907,0.231,0.414,134.963,325930,4
Tito Rojas,Sigo Pa' Lante,0Iq7azQgyk1KffbBGWUTlq,4,2014,salsa,0.825,0.818,9,-4.456,0,0.0558,0.562,1.31e-05,0.28,0.896,90.061,312627,4
Tycho,Dive - Radio Edit,3kdjOdJJ9CYQUTFwncLG6N,11,2011,electronic,0.642,0.797,6,-8.382,0,0.158,0.0241,0.936,0.267,0.605,139.981,260571,4
Tom Staar,Sunshine,4fLOoaXxZNrVQeTu4xTPah,31,2017,progressive-house,0.541,0.979,6,-3.422,0,0.058,0.00899,0.743,0.177,0.342,124.002,205125,4
Gorillaz,Amarillo,6wmcBujtfEfVQr5kQPk7ZE,44,2010,hip-hop,0.623,0.701,0,-7.09,1,0.0378,0.13,0.311,0.11,0.721,131.944,204467,4
Isla Bell,Fast Car,1b7MnY4whZU6rgHlvzYnbe,30,2020,piano,0.419,0.0268,9,-28.531,1,0.0536,0.993,0.935,0.0817,0.222,164.413,386707,4
Sugar Ray,Mr. Bartender (It's So Easy),5E5gdeEBy1reh3NWP2lawd,20,2003,funk,0.79,0.95,9,-4.165,0,0.0607,0.0157,9.72e-06,0.0872,0.949,123.194,210267,4
Jason Allen,Gay Brother,0jFZ344QkvJoSgCZrP3igz,14,2022,comedy,0.7,0.46,1,-15.043,0,0.847,0.732,0.0,0.859,0.856,96.41,59293,5
18 Carat Affair,Colors in Miami,1nB7ACJiyN9vowSADbf30C,15,2009,chill,0.56,0.357,11,-22.388,0,0.0491,0.854,0.758,0.0944,0.375,107.014,84062,4
Miguel Migs,Lose Control,3HyHAiLRLh6TzAH2g32JtQ,26,2011,deep-house,0.716,0.751,10,-8.743,0,0.045,0.00309,0.0797,0.0528,0.556,120.035,323933,4
Bleib Modern,Bother,6v5q2nQn998rx9lZVukbzR,6,2016,goth,0.495,0.508,2,-12.112,0,0.0388,0.139,0.944,0.158,0.0849,119.958,113500,4
Neil H,The Parting,33QGj9bcHRwxz1OU92YDHL,15,2003,new-age,0.114,0.0392,7,-27.189,1,0.0349,0.924,0.952,0.0988,0.0692,86.923,628987,3
Dodsferd,Wrath,0wxthlhYYk7o1mRo33uYmu,5,2007,black-metal,0.12,0.428,10,-6.567,1,0.0702,0.333,1.58e-06,0.345,0.0589,92.914,448867,3
Bedouin,Walk Away,783kXN9tusrzVvfxK0rUjq,34,2015,electronic,0.923,0.403,1,-13.078,1,0.12,0.004,0.899,0.0817,0.284,118.008,456850,4
Hekler,Cyborgasm,3I0QTdAY178Q2FCz9qm2Mt,13,2017,dub,0.598,0.969,1,-2.511,1,0.581,0.0549,0.000552,0.236,0.167,139.992,181714,4
The Nursery Rhymes Superstar,5 Five Little Monkeys,6CieNyuqcX33nFz6NFUORN,6,2017,party,0.918,0.198,7,-12.85,1,0.0885,0.913,0.0,0.104,0.706,124.055,104500,4
The Bloody Beetroots,It's Better A DJ On Two Turntables,6EOZmxmts62VXuVL9Nj7xI,15,2009,house,0.607,0.851,10,-7.886,0,0.218,0.00254,0.000247,0.0688,0.576,134.97,226960,4
Re-Con,Like A Rainbow - Original Mix,7B6jIci3zziHma3ZQ33BXG,26,2012,hardcore,0.535,0.97,9,-1.69,1,0.0833,0.000139,0.0437,0.0828,0.363,169.976,384000,4
Jesse Joyce,Hospitals,0QNdVCV1GXgIlUxDsEoJrK,25,2006,comedy,0.629,0.45,10,-17.001,1,0.94,0.753,0.0,0.532,0.667,77.344,100853,4
Elephant Man,One,7vIXbyouHQwn7XgZWlalKG,2,2000,dancehall,0.693,0.867,7,-5.924,1,0.465,0.0565,0.0,0.0635,0.686,120.957,179973,5
Surinder Kaur,Bhabho Kehndi E Singha Velna Liya,3LtJZB7vKuJU561jSX8SmW,34,2011,folk,0.738,0.466,5,-13.281,1,0.0728,0.756,0.000154,0.163,0.908,105.881,283320,4
Shoes,The Summer Rain,6LFvTdWrXnCmkOyxtF2kBt,1,2012,power-pop,0.485,0.411,7,-9.711,1,0.0286,0.00236,8.71e-05,0.0922,0.529,131.098,220267,4
Glimlip,Goodnight,1bvs48XuVPFgk8JQ3seeda,47,2020,chill,0.754,0.295,7,-11.433,0,0.082,0.749,0.885,0.386,0.329,78.015,111538,4
John Handy,"Chinatown, My Chinatown",3o6Q0Ua5wly49YHJiFDUAP,0,2008,groove,0.52,0.625,3,-10.84,1,0.0381,0.623,0.63,0.62,0.75,121.051,326880,4
Pomplamoose,Monster,6gfSjXcZyCrqghrxphkzkV,37,2020,folk,0.616,0.633,9,-7.112,1,0.0457,0.0487,0.000145,0.104,0.446,100.023,266550,4
Nine Inch Nails,My Violent Heart,60YSrrQDF4AEJUM9NRSqmK,29,2007,alt-rock,0.692,0.838,10,-7.744,0,0.188,0.0199,0.394,0.0494,0.448,106.011,253800,4
Groove Armada,I See You Baby (feat. Gramma Funk) - Fatboy Slim Radio Edit,5nNf4iGlshCwunoF0U9ONL,6,2018,trip-hop,0.571,0.989,1,-6.518,1,0.221,0.0728,0.000634,0.227,0.489,129.989,244707,4
Ollie MN,Friendly Dark,3ZsVXh7a8HxYWxzDCHjQfN,46,2018,indie-pop,0.717,0.134,11,-16.178,1,0.0294,0.941,0.0942,0.107,0.234,94.933,204042,4
JOYRYDE,HOAM,7euiZZ59tTI1HltyHQn79W,29,2016,electronic,0.7,0.945,10,-2.548,0,0.332,0.0103,8.11e-06,0.0841,0.594,135.001,222889,4
dodie,Got Weird,5z1KeOpL9n1b3iFAJk91iu,50,2022,indie-pop,0.849,0.304,6,-15.932,0,0.212,0.824,0.198,0.11,0.693,98.0,202435,4
Grant Green,Mambo Inn - Rudy Van Gelder Edition / Remastered 2007,5yjT5e0813ydHnLjTFzYp3,30,2007,funk,0.654,0.635,0,-10.315,1,0.0404,0.81,1.42e-06,0.0949,0.743,101.042,352693,4
Big Ang,Angry - Big Ang Radio Edit,2Yo9PYkWpjKm3dCanvdmwJ,7,2009,garage,0.645,0.877,11,-8.007,0,0.0355,0.0167,0.00375,0.0512,0.838,139.96,156667,4
Dirty Art Club,The Devil's Mirror,0clorsKctB3SWEJmoznvna,19,2013,chill,0.638,0.788,5,-6.843,0,0.033,0.000657,0.0012,0.142,0.541,103.913,200871,4
24kGoldn,"Mood (Remix) feat. Justin Bieber, J Balvin & iann dior",6FuGJB290AQMAHTfjOYVaK,67,2020,pop,0.721,0.745,7,-3.508,0,0.0366,0.151,1.24e-06,0.372,0.699,90.988,192745,4
2002,Breathing Light,2c7eqRPsr4o3nMjv3uH16N,6,2009,new-age,0.0814,0.149,4,-16.289,1,0.0459,0.966,0.936,0.0848,0.0352,74.28,374120,4
Swizzymack,Bass,1ssg5SZkKz43874hzBExyX,19,2013,electronic,0.632,0.952,11,-6.115,1,0.0414,0.000934,0.505,0.112,0.589,148.007,175139,4
Gilla Band,Post Ryan - Edit,529CmaR7Fe7Fq2micbIkgs,27,2022,garage,0.607,0.628,1,-10.455,1,0.0408,0.000925,0.0017,0.118,0.101,145.982,256130,4
Triumphant Quartet,Way Maker,3EkexGZPal4rhQpRCDrSv0,17,2021,gospel,0.556,0.721,4,-4.989,1,0.0326,0.109,0.0,0.117,0.259,137.978,232427,4
The Score,Fighter,4gi2kndWShH9kDbb9kBfs6,64,2022,alt-rock,0.521,0.835,8,-3.717,0,0.0728,0.0259,0.00011,0.091,0.482,160.031,156667,4
MY FIRST STORY,無告,4hI1GWKHDb97bMRO4wyze0,28,2019,hard-rock,0.279,0.979,7,-2.759,1,0.241,0.00108,1.39e-05,0.131,0.319,194.938,257000,4
Truth,Don't Explain,5T4zzwlZjGQDGDmSuzJYAQ,4,2010,dub,0.584,0.68,6,-4.152,0,0.0289,0.00019,0.562,0.0825,0.0956,139.961,306085,4
Audio Active,Demo Crash,3ZYt9DlJRJC5A97jI6VlZI,0,2003,dub,0.768,0.564,5,-8.794,1,0.0949,0.000416,0.636,0.132,0.647,91.939,392867,4
Nastee Nev,Joy - Instrumental Mix,6o8CStffuerwJOx9uzBCvF,26,2013,deep-house,0.858,0.519,9,-8.973,1,0.0396,0.00113,0.91,0.0828,0.954,124.999,360987,4
Friction,Fired Up,2azINeBZoh5xW4qB9qwzGk,11,2009,drum-and-bass,0.391,0.919,10,-6.223,0,0.0405,0.000392,0.089,0.447,0.302,173.987,317720,4
Spyro Gyra,Island Pond,4N0QltULOeKYjBkSsgLlL5,18,2009,funk,0.577,0.269,5,-13.31,0,0.031,0.821,0.502,0.0753,0.244,110.962,360307,4
DBUK,The Red Cross Is Giving Out Misinformation,5oPVkopudXasssuSbpf70u,2,2015,goth,0.433,0.413,5,-8.761,1,0.0254,0.549,1.64e-05,0.144,0.17,83.918,355906,4
Yoon Mirae,As Time Goes by (English Ver.),05JsQkWrIKvdCBfKV3RvoU,9,2001,k-pop,0.707,0.497,6,-5.887,1,0.0435,0.198,2.24e-05,0.0921,0.291,131.99,266553,4
Los 4,Hechicera,1lV1upB2pknRHY3p6M4QJo,8,2010,salsa,0.785,0.845,4,-4.229,0,0.171,0.487,4.94e-05,0.0604,0.773,95.991,276213,4
Traditional,Terirem,3Ht1k908ChRGZUnZWedpf1,18,2010,sleep,0.328,0.3,3,-7.612,1,0.0345,0.927,2.39e-06,0.138,0.19,90.784,200760,3
Leonard Cohen,Suzanne - Live in London,2H5SFva3fH4pNVd0frsm4K,27,2009,singer-songwriter,0.326,0.199,2,-19.01,0,0.0491,0.815,0.00056,0.761,0.186,89.677,226733,4
Isaiah Rashad,Tity and Dolla (feat. Hugh Augustine & Jay Rock),2NoKRHt8LVpnQMVl3TPwvu,50,2016,hip-hop,0.717,0.602,0,-9.441,0,0.323,0.324,1.1e-05,0.0923,0.539,124.003,298035,4
Svartahrid,Never to Fall,1tkbuegpXaM24IFDOV0zwu,0,2001,black-metal,0.11,0.951,7,-4.277,1,0.0824,1.09e-06,0.607,0.109,0.0935,153.307,222013,4
Steve Sabo,HOMO-genized,1Smply5rMajEkOXpfNgMMH,0,2001,comedy,0.555,0.116,4,-28.941,0,0.837,0.58,0.0,0.528,0.482,95.833,85440,3
Red Velvet,With You,5mtEzYr9nGgp57atg6JwX0,37,2018,k-pop,0.7,0.8,7,-4.066,1,0.0965,0.184,0.0,0.202,0.617,102.964,207800,4
Future,RACKS BLUE,4lc61NBCDzy2srBHDQeTfN,45,2018,hip-hop,0.868,0.548,1,-7.864,1,0.171,0.233,2.67e-06,0.181,0.557,139.999,204311,4
2raumwohnung,Sexy Girl,6cv9y0GPbhTg7d0d9NmS29,33,2001,german,0.825,0.792,7,-6.274,1,0.0411,0.0545,0.0137,0.054,0.666,127.027,287267,4
Magic System,Yako mère Afrique,5zgYrKt0sIEQpFSxDZre0F,10,2003,french,0.495,0.455,10,-13.94,1,0.336,0.585,0.000335,0.114,0.896,200.126,316413,4
Virtuocity,Crucified,1nY2QQ3yvLkslQwtaBNSqQ,1,2002,heavy-metal,0.647,0.862,2,-4.728,1,0.0375,0.0462,0.000291,0.054,0.475,124.809,330107,4
Dart Rayne,Stole The Sun - Allen & Envy Radio Edit,69dEDpASFSfSfrchXdL4WT,21,2019,trance,0.53,0.956,0,-5.772,0,0.0831,0.00857,0.087,0.33,0.0719,137.909,255435,4
Twelve Foot Ninja,Over and Out (feat Tatiana Shmayluk),3e99Ikjw71UUC4KZjr4Pux,25,2021,funk,0.5,0.951,5,-3.904,0,0.161,0.000242,0.0,0.29,0.392,159.042,204080,3
David Lanz,My Aphrodite,4FMaBcYkBrEj9sOcjyl9ZE,11,2020,new-age,0.554,0.194,3,-15.378,1,0.0425,0.979,0.929,0.106,0.0787,131.082,240314,4
Broadway,Don’t Jump The Shark Before You Save The Whale,2Rkq5FtGrTMlxLRt8d0QYN,33,2009,hardcore,0.265,0.955,4,-3.105,0,0.102,5.5e-05,0.000101,0.16,0.26,169.899,259093,4
FAVORITE,Loca,4IcTZ4u56lvregznRG6tH1,38,2019,k-pop,0.689,0.867,11,-3.541,0,0.0464,0.0688,0.0,0.278,0.542,104.986,204043,4
Darkness Divided,Interlude,1nCElWDmOkUJJUSHoGwEa2,11,2014,hard-rock,0.572,0.717,0,-11.32,0,0.0303,0.0666,0.835,0.117,0.331,120.026,68587,4
Deicide,Anointed In Blood,291bY0SJtg4X9XO0wRTIwM,18,2018,black-metal,0.469,0.993,8,-3.687,1,0.0804,1.18e-05,0.977,0.0817,0.244,96.465,198147,4
Carmen Miranda,Minha Terra Tem Palmeiras,0HTtdj75xyxZi1BR7jFLIq,0,2008,samba,0.592,0.532,10,-9.613,1,0.0493,0.935,0.000363,0.0896,0.963,155.029,146853,4
Jimmy Bruno,The Toffelmire Band,5gzWpt86Zb3bpwbvryeNsn,3,2004,guitar,0.558,0.115,10,-18.439,1,0.0526,0.977,0.917,0.0936,0.274,63.166,261827,4
Miasmatic Necrosis,Apex Profane,7DdePE4L1EcBNAUiyq9wQ2,14,2020,grindcore,0.299,0.949,4,-4.986,1,0.0741,1.87e-05,0.669,0.0936,0.23,136.52,125720,4
Relaxing Sleep Sound,Baby Sleep Shhh Mother's Soothing Voice And Strings,7LtpprC6lYAc26LtjIcIVo,28,2018,sleep,0.0804,0.226,0,-17.356,1,0.0419,0.359,0.274,0.384,0.0351,174.701,224870,3
Jeff Dunham,Canine Companions,5HOnCyY3m26yFpogn8Rzdg,20,2019,comedy,0.52,0.796,5,-15.38,0,0.945,0.802,0.0,0.928,0.176,91.966,651601,4
Xasthur,Karma/Death,3EvfTCDyz1asSaiMwaqrj0,7,2010,black-metal,0.165,0.465,1,-9.531,0,0.0445,0.000279,0.793,0.0764,0.0707,126.917,260440,4
Deca,Dreamscapes (Interlude),7km80nN54Yy2Uo6Ze1hQDG,19,2013,jazz,0.651,0.563,5,-8.942,1,0.395,0.603,0.0,0.149,0.874,84.767,76539,4
André Rieu,"My Heart Will Go On (from ""Titanic"")",3YCAbKcxC9o4usT9coVPUR,25,2009,opera,0.117,0.284,1,-15.287,0,0.034,0.249,0.73,0.0862,0.0393,91.093,201400,4
Gulan,Floating in Space,4QBBUMG2CNvGJldJZxDxl2,5,2009,ambient,0.06,0.167,0,-29.839,1,0.0438,0.941,0.95,0.11,0.0994,64.841,460120,3
Lords Of Acid,Sex Bomb,3M7B0bpzvBwPpUmfUAeShj,20,2017,hard-rock,0.499,0.935,4,-3.597,0,0.0485,6.5e-05,0.463,0.138,0.399,141.962,213493,4
Grupo Tradição,Maria Fumaça,5sNhDBw548iCAGffHmSx19,2,2004,sertanejo,0.811,0.947,7,-4.899,1,0.125,0.515,0.0,0.295,0.879,101.037,208376,4
Vincenzo Bellini,"6 Ariette da camera: No. 3. Bella Nice, che d'amore (Fair Nice, who of love)",72WtBoUc7UnrTTf4WsYcH6,1,2015,opera,0.427,0.0443,7,-20.77,0,0.0825,0.989,9.77e-06,0.117,0.134,100.241,166293,4
Dedim Gouveia,Ciúmes Entre Nós,5xquct3GlENHKPIx2JeLDW,0,2016,forro,0.602,0.747,1,-14.218,0,0.0322,0.328,0.00106,0.157,0.966,104.754,183015,4
Rich Brian,Dat $tick,4bdJHQp90ymjEIkkYhcENB,60,2016,hip-hop,0.923,0.508,1,-8.668,1,0.0468,0.104,1.21e-05,0.126,0.168,108.039,126667,4
Blackdeath,The Apocalyptic Sacrifice,4OJPG2tHZYJylKg6OkxKSF,0,2002,black-metal,0.169,0.639,11,-5.569,1,0.0704,2.21e-06,0.931,0.122,0.225,119.39,233360,4
KennyHoopla,silence is also an answer//,3ddHIacxG7n7ZbdOuC2lZd,43,2021,punk,0.476,0.886,0,-4.404,1,0.0642,0.00137,0.00072,0.137,0.251,150.049,200480,4
Lyudmila Zykina,Я пою о Москве,6ANc3XuRN43q2wWPCmAKrV,0,2017,romance,0.405,0.261,11,-17.081,1,0.0442,0.874,0.0,0.247,0.598,85.787,223986,4
9th Wonder,LetMeRideSoul!!!!!,0KvyxPJcQNG3d2Tg0LUgjI,39,2012,hip-hop,0.533,0.519,7,-13.12,1,0.0619,0.738,0.904,0.218,0.498,95.664,145067,4
Saturday Looks Good To Me,Underwater Heartbeat,6rdnzOg568f6XdIJ7F479o,18,2003,indie-pop,0.349,0.887,2,-5.61,1,0.0364,0.0906,0.000587,0.34,0.764,86.397,116360,4
Unresolved,Next Level,3rYbbTaZpgTkgTVM0TgaSo,43,2023,hardcore,0.54,0.936,7,-2.808,1,0.0588,0.00597,3.42e-05,0.297,0.157,155.0,208452,4
Josh Wink,What Used To Be Called Used To Be,5IBPaUSlDQFins016FD8rL,2,2009,minimal-techno,0.801,0.541,1,-14.129,0,0.0598,0.00122,0.914,0.0619,0.422,127.006,606013,4
Alfredo Belusi,Un tropezon,5IJ1yqHopJLrTSdPc1JnmY,0,2018,tango,0.452,0.335,5,-13.3,1,0.056,0.734,0.0,0.0565,0.328,102.011,164147,4
Les Sales Majestés,La Ptite Caissière,0Va95UdRU4I13FzO4HTFl5,31,2002,french,0.641,0.842,6,-5.053,0,0.039,0.381,0.000833,0.203,0.857,120.12,148173,4
Icona Pop,We Got the World - Original Mix,4jg05bHfL8qNvqHsh3P1pP,12,2012,edm,0.527,0.781,6,-4.305,1,0.0463,0.0258,0.0,0.357,0.559,128.039,197053,4
Blind Lemon Jefferson,One Dime Blues,2ynn2mDUJxPIUNy73dIAaq,0,2001,acoustic,0.5,0.287,10,-9.576,1,0.0548,0.938,0.0,0.141,0.553,113.792,167345,4
Veena Sahasrabuddhe,Jhulat Radha Sang Giridhari,3XM5laBCIuW32rVvgu9ilw,11,2001,indian,0.35,0.599,10,-10.662,1,0.0429,0.464,0.000181,0.101,0.405,105.14,330109,1
Backstreet Boys,Everybody (Backstreet's Back) - Extended Version,3tH03v5SIWaglfE3rzXzeB,62,2001,dance,0.792,0.819,10,-4.933,0,0.0367,0.00564,0.000163,0.175,0.515,108.056,286307,4
Kurt Carr & The Kurt Carr Singers,Great Jesus,2J2jGOI1qAyd2XCIIA01QU,12,2008,gospel,0.487,0.624,8,-7.004,1,0.0481,0.469,0.0,0.989,0.236,115.959,358427,4
David Hazeltine,Clair de Lune,0kP8p4d5FIkXZicuWzXZNz,18,2013,jazz,0.366,0.193,1,-20.902,1,0.0353,0.897,0.253,0.111,0.327,171.338,460133,4
They Might Be Giants,Nanobots,6yG56aHdnUUfU45JnB6Qxa,24,2013,folk,0.737,0.658,4,-3.588,1,0.0391,0.295,3.64e-05,0.178,0.905,149.987,165667,4
Andy Hui,與神對話 - Live,1ZxYqROVeKg5wVEpcuYSw9,0,2005,cantopop,0.633,0.89,1,-5.765,0,0.0963,0.505,1.49e-05,0.508,0.552,90.042,302747,4
Caviar Com Rapadura,Só Pode Ser Amor,5TiiV0CZAhWqkHYbjsSr5U,0,2013,forro,0.3,0.823,1,-3.784,0,0.0448,0.186,0.0,0.311,0.526,169.892,212049,4
Stray Kids,Scars,4C9Zhjq5ux9ieiDWYfFcfP,59,2021,k-pop,0.542,0.671,0,-4.109,1,0.084,0.0303,0.0,0.123,0.451,79.997,200547,4
